CODE;NAME;CODECITY;LONGITUDE;LATITTUDE;CATEGORY
LEM;LEMMON;;45.916668;-102.1;AIRPORT
GYR;LITCHFIELD;;33.433334;-112.35;AIRPORT
ISP;LONG ISLAND MAC ARTHUR;;40.795277;-73.10028;AIRPORT
LHB;LOST HARBOR SEA PORT;;54.233334;-165.6;AIRPORT
LBT;LUMBERTON;;34.6;-79.066666;AIRPORT
ENL;MUNICIPAL;;38.516666;-89.09167;AIRPORT
CVN;MUNICIPAL;;34.416668;-103.083336;AIRPORT
DNN;MUNICIPAL;;34.716667;-84.86667;AIRPORT
EKI;MUNICIPAL;;41.716667;-85.98333;AIRPORT
FBL;MUNICIPAL;;44.333332;-93.316666;AIRPORT
FSK;MUNICIPAL;;37.8;-94.76667;AIRPORT
GVE;MUNICIPAL;;38.15;-78.166664;AIRPORT
HVS;MUNICIPAL;;34.4;-80.11667;AIRPORT
IRK;MUNICIPAL;;40.1;-92.55;AIRPORT
XES;MUNICIPAL;;42.566666;-88.416664;AIRPORT
LAW;MUNICIPAL;;34.566666;-98.416664;AIRPORT
SBO;SALINA;;39.029167;-111.8375;AIRPORT
CTZ;SAMPSON COUNTY;;35.0;-78.333336;AIRPORT
SFM;SANFORD;;43.38333;-70.7;AIRPORT
SCH;SCHENECTADY COUNTY;;42.8525;-73.92889;AIRPORT
SRC;SEARCY;;35.25;-91.73333;AIRPORT
WLK;SELAWIK;;66.6;-159.98334;AIRPORT
NRI;SHANGRI-LA;;36.566666;-94.85;AIRPORT
SHD;SHENANDOAH VALLEY;;38.266666;-78.9;AIRPORT
HCB;SHOAL COVE;;55.458332;-131.28334;AIRPORT
SCJ;SMITH COVE;;55.4375;-132.34166;AIRPORT
GEY;SOUTH BIG HORN COUNTY;;44.516666;-108.083336;AIRPORT
BCS;SOUTHERN SEAPLANE;;30.05;-90.23333;AIRPORT
KCN;SPB;;53.416668;-167.55;AIRPORT
HYG;SPB;;55.2;-132.83333;AIRPORT
MTM;SPB;;55.13333;-131.58333;AIRPORT
WSB;SPB;;55.55;-133.63333;AIRPORT
OIL;SPLANE MEMORIAL;;41.434444;-79.83083;AIRPORT
SJN;ST JOHNS;;34.51889;-109.3775;AIRPORT
CPS;ST. LOUIS DOWNTOWN AIRPORT;;38.57083;-90.15611;AIRPORT
HES;STATE;;45.85;-119.28333;AIRPORT
WBB;STEBBINS;;63.5;-162.26666;AIRPORT
SRV;STONY RIVER;;61.783333;-156.58333;AIRPORT
MIW;MUNICIPAL;;42.11667;-92.916664;AIRPORT
MOX;MUNICIPAL;;-16.16639;38.721943;AIRPORT
OGD;MUNICIPAL;;41.2;-112.01667;AIRPORT
OEO;MUNICIPAL;;45.316666;-92.7;AIRPORT
POH;MUNICIPAL;;42.75;-94.65;AIRPORT
SDP;MUNICIPAL;;55.316666;-160.51666;AIRPORT
SVH;MUNICIPAL;;35.766666;-80.95;AIRPORT
VRB;MUNICIPAL;;27.65;-80.416664;AIRPORT
BRG;MUNICIPAL;;37.11667;-82.816666;AIRPORT
RDG;MUNICIPAL/SPAATZ FLD;;40.38333;-75.96667;AIRPORT
NEL;NAEC;;36.833332;49.4;AIRPORT
KEB;NANWALEK;;59.36667;-151.91667;AIRPORT
NFL;NAS;;47.5;6.483333;AIRPORT
IDI;NDIANA COUNTY AIRPORT;;40.63222;-79.10555;AIRPORT
NVD;NEVADA;;37.85;-94.3;AIRPORT
ZGD;NEW LONDON RAIL;;-8.735278;125.35222;AIRPORT
NKV;NICHEN COVE;;55.849724;-133.22778;AIRPORT
WTK;NOATAK;;67.583336;-163.0;AIRPORT
WPO;NORTH FORK VALLEY;;38.86667;-107.6;AIRPORT
NOT;NOVATO;;38.1;-122.566666;AIRPORT
OBT;OAKLAND/COLISEUM STAT;;17.916668;-142.05;AIRPORT
OLH;OLD HARBOR SPB;;57.2;-153.31667;AIRPORT
OLM;OLYMPIA;;46.966667;-122.9;AIRPORT
ESD;ORCAS ISLAND;;48.716667;-122.816666;AIRPORT
ATW;OUTAGAMIE COUNTY;;44.266666;-88.51667;AIRPORT
PGA;PAGE;;36.933334;-111.45;AIRPORT
KPK;PARKS SPB;;57.416668;-155.9;AIRPORT
PCU;PEARL RIVER COUNTY;;30.516666;-89.70556;AIRPORT
PDT;PENDLETON;;45.7;-118.833336;AIRPORT
KPV;PERRYVILLE SPB;;55.9;-159.13333;AIRPORT
LQK;PICKENS;;34.816666;-82.7;AIRPORT
PQS;PILOT STATION;;61.933334;-162.88333;AIRPORT
PSF;PITTSFIELD;;42.433334;-73.3;AIRPORT
KPB;POINT BAKER SPB;;56.36667;-133.61667;AIRPORT
POQ;POLK INLET;;55.35;-132.5;AIRPORT
PVY;POPE VANOY;;59.316666;-154.91667;AIRPORT
PTL;PORT ARMSTRONG;;56.297222;-134.6625;AIRPORT
PRF;PORT JOHNSON;;55.122223;-132.05;AIRPORT
TWD;PORT TOWNSEND;;48.11667;-122.76667;AIRPORT
PNN;PRINCETON;;45.202778;-67.566666;AIRPORT
PUO;PRUDHOE BAY;;54.95;-1.85;AIRPORT
MLI;QUAD-CITY;;41.45;-90.51667;AIRPORT
TAL;RALPH CALHOUN;;-9.266667;161.08333;AIRPORT
RDD;REDDING;;40.5;-122.3;AIRPORT
RAP;REGIONAL;;44.033333;-103.05;AIRPORT
RNT;RENTON;;47.493057;-122.215836;AIRPORT
MSS;RICHARDS FIELD;;44.933334;-74.85;AIRPORT
RIW;RIVERTON REGIONAL;;43.064167;-108.459724;AIRPORT
WVL;ROBERT LAFLEUR;;44.533333;-69.666664;AIRPORT
RWI;ROCKY MOUNT-WILSON;;35.856388;-77.891945;AIRPORT
RFG;ROOKE FIELD;;-41.066666;-72.46667;AIRPORT
RTD;ROTUNDA;;26.866667;-82.26667;AIRPORT
RBY;RUBY;;64.73333;-155.48334;AIRPORT
RUT;RUTLAND;;43.533333;-72.95;AIRPORT
LBO;LUSAMBO;;-4.966667;23.383333;AIRPORT
MJM;MBUJI MAYI;;6.1;23.566668;AIRPORT
NKL;NKOLO;;-1.983333;16.466667;AIRPORT
KLB;KALABO;;-14.966667;22.683332;AIRPORT
LXU;LUKULU;;-14.366667;23.266666;AIRPORT
ZGM;NGOMA;;-15.966667;25.95;AIRPORT
BZH;BUMI HILLS;;-17.483334;28.516666;AIRPORT
SGR;SUGAR LAND REGIONAL;;29.622223;-95.65667;AIRPORT
SYV;SYLVESTER;;31.516666;-83.833336;AIRPORT
TLJ;TATALINA AFS;;-4.716667;-79.55;AIRPORT
TKE;TENAKEE SPB;;43.28639;18.933056;AIRPORT
ALX;THOMAS C RUSSELL FLD;;32.933334;-85.95;AIRPORT
TRT;TREMONTON;;-7.8;-38.283333;AIRPORT
HTS;TRI-STATE/MILTON;;38.35;-82.53333;AIRPORT
TBC;TUBA CITY;;13.466667;-14.2;AIRPORT
WTL;TUNTUTULIAK;;13.45;-15.8;AIRPORT
PAM;TYNDALL AFB;;30.07;-85.576385;AIRPORT
UNK;UNALAKLEET;;63.88333;-160.78334;AIRPORT
WWS;USAF HELIPORT;;53.61667;-1.25;AIRPORT
QKB;VAN SERVICE;;-28.833332;22.616667;AIRPORT
VEE;VENETIE;;67.01667;-146.41667;AIRPORT
VCB;VIEW COVE;;55.080555;-133.01666;AIRPORT
OTO;VOR;;35.072224;-105.935555;AIRPORT
WAA;WALES;;65.666664;-168.08333;AIRPORT
GFL;WARREN COUNTY;;43.35;-73.61667;AIRPORT
KWF;WATERFALL SPB;;55.3;-133.25;AIRPORT
BJJ;WAYNE COUNTY;;40.8;-81.933334;AIRPORT
XPU;WEST KUPARUK;;70.333336;-149.33333;AIRPORT
HHI;WHEELER AFB;;13.966667;-4.433333;AIRPORT
NSE;WHITING FIELD NAS;;43.516666;-79.88333;AIRPORT
WBW;WILKES-BARRE/WYOMING VALLEY;;41.297222;-75.85111;AIRPORT
WDR;WINDER;;33.983334;-83.666664;AIRPORT
SNK;WINSTON FIELD;;32.7;-100.95;AIRPORT
PKB;WOOD COUNTY;;39.35;-81.433334;AIRPORT
CDN;WOODWARD FLD;;34.266666;-80.6;AIRPORT
YAK;YAKUTAT;;59.5;-139.66667;AIRPORT
OYS;YOSEMITE NTL PARK;;37.85;-119.55;AIRPORT
ZZV;ZANESVILLE;;39.95;-81.88333;AIRPORT
CYR;LAGUNA DE LOS PATOS;;-34.45;-57.766666;AIRPORT
TYT;TREINTA-Y-TRES;;48.016666;-4.583333;AIRPORT
BHK;BUKHARA;;39.766666;64.48333;AIRPORT
TAS;YUZHNY;;41.25778;69.28111;AIRPORT
CCV;CRAIG COVE;;-16.2;167.5;AIRPORT
IPA;IPOTA;;-18.75;169.18333;AIRPORT
MWF;MAEWO;;-15.0;168.08333;AIRPORT
UIQ;QUINE HILL;;-17.55;168.41667;AIRPORT
TAH;TANNA;;-19.455;169.22389;AIRPORT
CAJ;CANAIMA;;6.25;-62.833332;AIRPORT
VIG;EL VIGIA;;8.633333;-71.65;AIRPORT
STB;L DELICIAS;;9.033333;-71.95;AIRPORT
STD;MAYO GUERRERO;;7.583333;-72.066666;AIRPORT
SFX;SAN FELIX;;8.35;-62.63333;AIRPORT
VDP;VALLE DE PASCUA;;9.216667;-66.01667;AIRPORT
PQC;DUONG DONG;;10.25;104.0;AIRPORT
VSO;PHUOCLONG;;9.433333;105.46667;AIRPORT
TBB;TUY HOA;;13.049444;109.33361;AIRPORT
FUT;FUTUNA ISLAND;;-14.25;-178.15;AIRPORT
AJO;ALJOUF;;15.716667;44.25;AIRPORT
DHL;DHALA;;13.7375;44.729168;AIRPORT
MYN;MAREB;;15.483333;45.333332;AIRPORT
RIY;RIYAN MUKALLA;;14.65;49.333332;AIRPORT
BSU;BASANKUSU;;1.216667;19.8;AIRPORT
BUX;BUNIA;;1.566667;30.216667;AIRPORT
PFR;ILEBO;;-4.316667;20.566668;AIRPORT
KMN;KAMINA;;-8.641111;25.25;AIRPORT
KGN;KASONGO LUNDA;;-6.466667;16.816668;AIRPORT
KLI;KOTA KOLI;;-4.166667;21.75;AIRPORT
AYN;ANYANG;176;36.1;114.35;AIRPORT
ASQ;AUSTIN;244;39.5;-117.066666;AIRPORT
BIL;BILLINGS;435;45.8;-108.53333;AIRPORT
BWE;BRAUNSCHWEIG;506;52.319168;10.556111;AIRPORT
CUU;GEN FIERRO VILLALOBOS;692;28.683332;-106.0;AIRPORT
CCR;BUCHANAN FLD;785;37.983334;-122.05278;AIRPORT
YKF;KITCHENER-WATERLOO REGIONAL;;43.460835;-80.37861;AIRPORT
LCS;LAS CANAS;;10.416667;-85.13333;AIRPORT
KTD;KITADAITO;;25.95;131.3;AIRPORT
NCP;CUBI PT NAS;;16.0;121.0;AIRPORT
TDX;TRAT;;12.268056;102.316666;AIRPORT
SFD;LAS FLECHERAS;;7.866667;-67.433334;AIRPORT
ABA;ABAKAN;5;53.716667;91.433334;AIRPORT
DYS;DYESS AFB;12;54.1075;-1.483611;AIRPORT
ACC;KOTOKA;20;5.6;-0.166667;AIRPORT
AFY;AFYON;30;38.733334;30.6;AIRPORT
AMD;AHMEDABAD;42;23.077223;72.63472;AIRPORT
ALH;ALBANY;95;-34.95;117.8;AIRPORT
ALA;ALMATY;113;43.351944;77.040276;AIRPORT
AMQ;PATTIMURA;131;-3.7;128.08333;AIRPORT
ANC;TED STEVENS ANCHORAGE INTERNATIONAL AIRPORT;148;61.174442;-149.99638;AIRPORT
ATJ;ANTSIRABE;174;-19.083332;47.066666;AIRPORT
APQ;ARAPIRACA;195;-9.75;-36.65;AIRPORT
TSE;ASTANA;227;51.16722;71.46694;AIRPORT
AKL;AUCKLAND INTERNATIONAL;240;-37.008057;174.79167;AIRPORT
BGX;AIRPORT CMDT. GUSTAVO KRAEMER;260;-31.390833;-54.109722;AIRPORT
MTN;GLENN L MARTIN;283;39.183334;-76.683334;AIRPORT
BTJ;SULTAN LSKANDARMUDA AIRPORT;288;5.416667;95.34167;AIRPORT
BNX;BANJA LUKA;300;44.766666;17.183332;AIRPORT
BAX;BARNAUL;322;53.363888;83.53861;AIRPORT
BSX;BASSEIN;337;16.8;94.78333;AIRPORT
BYM;C.M. DE CESPEDES;351;20.283333;-76.5;AIRPORT
BFS;ALDERGROVE INTERNATIONAL AIRPORT;367;54.59083;-5.916667;AIRPORT
BUG;GEN V DESLANDES;380;-12.608889;13.403611;AIRPORT
SXF;SCH?NEFELD;396;52.502777;13.508611;AIRPORT
BHO;BHOPAL;415;23.283333;77.333336;AIRPORT
XBJ;BIRJAND;443;32.88333;59.216667;AIRPORT
BNU;BLUMENAU;459;-26.933332;-49.05;AIRPORT
WHH;HILTONS HAR H;490;-30.783333;121.48333;AIRPORT
BTK;BRATSK;505;56.166668;102.066666;AIRPORT
BGI;GRANTLEY ADAMS INTERNATIONAL;515;13.074722;-59.4925;AIRPORT
EZE;EZEIZA MINISTRO PISTARINI;533;-34.822224;-58.53583;AIRPORT
BFK;BUFFALO MUNICIPAL AIRPORT;534;36.863335;-99.618614;AIRPORT
BXU;BUTUAN;551;8.966667;125.416664;AIRPORT
CNS;CAIRNS;570;-16.883333;145.75;AIRPORT
CLO;ALFONSO B. ARAGON;581;3.4575;-76.49639;AIRPORT
CGR;INTL. AIRPORT CAMPO GRANDE;596;-20.467222;-54.66722;AIRPORT
CMN;MOHAMED V;623;33.36667;-7.583333;AIRPORT
IXC;CHANDIGARH;650;30.666668;76.8;AIRPORT
XAP;AEROPORTO MUNICIPAL CHAPECO;665;-27.133333;-52.651943;AIRPORT
NOH;CHICAGO NAS;688;17.8;-88.3;AIRPORT
CGJ;CHINGOLA;701;-12.533333;27.866667;AIRPORT
PIE;ST. PETERSBURG-CLEARWATER INTERNATIONAL;756;27.910557;-82.6875;AIRPORT
CLU;COLUMBUS MUNICIPAL;776;39.13333;-85.933334;AIRPORT
CKY;CONAKRY;782;9.566667;-13.616667;AIRPORT
CNK;BLOSSER MUNICIPAL;786;39.55;-97.65;AIRPORT
CVT;WEST MIDLANDS INTERNATIONAL;815;52.36972;-1.479722;AIRPORT
CUL;FEDL DE BACHIGUALATO;833;22.75;-107.48333;AIRPORT
ADS;ADDISON AIRPORT;852;32.968613;-96.83639;AIRPORT
DMM;KING FAHD INTERNATIONAL AIRPORT;857;26.471111;49.79778;AIRPORT
DEB;DEBRECEN;881;47.481388;21.602777;AIRPORT
DRB;DERBY;898;-17.366667;123.65;AIRPORT
DPL;DIPOLOG;917;8.6;123.35;AIRPORT
XOZ;DOHA FREE ZONE;929;25.25;51.5;AIRPORT
DGW;CONVERSE COUNTY;942;42.75;-105.4;AIRPORT
DGO;GUADALUPE VICTORIA;960;24.0;-104.666664;AIRPORT
YXD;EDMONTON CITY CENTER AIRPORT;980;53.566666;-113.51667;AIRPORT
ENH;ENSHI;1008;30.283333;109.316666;AIRPORT
EXT;EXETER;1033;50.733334;-3.416667;AIRPORT
FNT;BISHOP INTERNATIONAL AIRPORT;1059;42.965557;-83.743614;AIRPORT
FRW;FRANCISTOWN;1079;-21.16;27.481112;AIRPORT
FUK;FUKUOKA;1099;33.583332;130.45;AIRPORT
GVL;LEE GILMER MEMORIAL;1116;34.266666;-83.833336;AIRPORT
GES;GENERAL SANTOS INTERNATIONAL;1144;6.106389;125.235275;AIRPORT
GED;SUSSEX COUNTY;1151;38.683334;-75.36667;AIRPORT
JGX;HELIPORT;1171;34.13333;-118.26667;AIRPORT
GTO;TOLOTIO;1190;0.65;122.916664;AIRPORT
GNB;GRENOBLE-ISERE AIRPORT;1202;45.363056;5.332778;AIRPORT
GYE;SIMON BOLIVAR;1225;2.1575;-79.88361;AIRPORT
HLD;HAILAR;1264;49.2;119.7;AIRPORT
HMI;HAMI;1280;42.483334;93.505554;AIRPORT
ZWB;WILLIAMSBURG RAIL;1285;52.166668;-2.016667;AIRPORT
HEM;HELSINKI-MALMI;1317;60.25833;25.05;AIRPORT
HOG;FRANK PAIS;1358;20.5;-76.23333;AIRPORT
HYN;HUANGYAN;1385;28.416668;122.36667;AIRPORT
IBE;IBAGUE;1406;4.416667;-75.15;AIRPORT
INN;INNSBRUCK-KRANEBITTEN;1445;47.266666;11.35;AIRPORT
ITN;ITABUNA;1472;-14.8;-39.38333;AIRPORT
JAC;JACKSON HOLE;1501;43.6;-110.73333;AIRPORT
JCM;JACOBINA;1504;-11.183333;-40.516666;AIRPORT
JKT;SOEKARNO-HATTA INTL;1509;6.133333;106.666664;AIRPORT
JEQ;JEQUIE;1538;-13.85;-40.083332;AIRPORT
JIU;JIUJIANG;1571;29.733334;115.98333;AIRPORT
JKG;AXAMO;1584;57.7575;14.068611;AIRPORT
KDH;KANDAHAR;1633;31.5;65.85;AIRPORT
KSY;KARS;1657;40.551666;43.085835;AIRPORT
NNA;NAF;1690;34.3;-6.6;AIRPORT
KHL;KHULNA;1710;22.8;89.55;AIRPORT
YGK;KINGSTON;1724;44.233334;-76.583336;AIRPORT
TYS;MC GHEE TYSON;1748;35.95;-83.916664;AIRPORT
KYA;KONYA;1769;37.983334;32.566666;AIRPORT
KRR;PASHKOVSKY;1792;45.03472;39.170555;AIRPORT
KCH;KUCHING;1803;1.484722;110.34695;AIRPORT
KUH;KUSHIRO;1826;43.033333;144.2;AIRPORT
LRM;CASA DE CAMPO INTERNATIONAL;1847;18.450832;-68.91194;AIRPORT
RZH;QUARTZ HILL;1866;34.666668;-118.0;AIRPORT
LRA;LARISA;1875;39.65;22.45;AIRPORT
LVA;ENTRAMMES;1889;48.066666;-0.766667;AIRPORT
LEN;LEON;1910;43.424168;-6.353889;AIRPORT
AOH;ALLEN COUNTY;1939;40.716667;-84.03333;AIRPORT
RJL;AGONCILLO;1968;-29.5;-61.7;AIRPORT
LGB;LONG BEACH MUNICIPAL;1975;33.816666;-118.15;AIRPORT
LAD;4 DE FEVEREIRO;1990;-8.85;13.233333;AIRPORT
LWO;SNILOW;2013;49.8125;23.956112;AIRPORT
XYV;LYON SATOLAS RAIL SVC;2014;45.75;4.85;AIRPORT
MAC;SMART;2026;50.033333;4.2;AIRPORT
TOJ;TORREJON AFB;2030;40.496666;-3.445833;AIRPORT
MLG;ABDUL RAHMAN SALEH;2052;-7.926667;112.708885;AIRPORT
PLL;PONTA PELADA;2068;-3.146111;-59.98639;AIRPORT
MZO;SIERRA MAESTRA;2086;21.583332;-77.083336;AIRPORT
MII;DR GASTAO VIDIGAL;2107;-22.216667;-49.933334;AIRPORT
MAM;MATAMOROS;2125;25.766666;-97.51667;AIRPORT
MAZ;EUGENIO M DE HOSTOS;2142;18.233334;-67.13333;AIRPORT
MLB;MELBOURNE INTERNATIONAL AIRPORT;2162;28.1;-80.63333;AIRPORT
TNT;DADE COLLIER;2181;25.861944;-80.89694;AIRPORT
MXJ;MINNA;2197;9.616667;6.533333;AIRPORT
KMI;MIYAZAKI;2218;31.866667;131.45;AIRPORT
MOY;MONTERREY;2241;4.916667;-72.85;AIRPORT
MVF;DIXSEPT ROSADO;2263;-5.183333;-37.333332;AIRPORT
MZU;MUZAFFARPUR;2292;26.333332;85.50833;AIRPORT
NAH;NAHA;2310;1.183333;123.816666;AIRPORT
APL;NAMPULA;2325;-15.1;39.283333;AIRPORT
NNY;NANYANG;2340;33.0;112.53333;AIRPORT
NVI;NAVOI;2357;41.210556;68.995;AIRPORT
DEL;INDIRA GANDHI INTL;2380;28.569445;77.11806;AIRPORT
JFK;JOHN F KENNEDY INTL;2382;40.63333;-73.78333;AIRPORT
NCS;NEWCASTLE;2384;-27.75;30.0;AIRPORT
CXR;NHA TRANG;2393;12.2275;109.19222;AIRPORT
NGU;NAS CHAMBERS;2425;36.93778;-76.289444;AIRPORT
XQH;RAILWAY STATION;2435;52.966667;-1.166667;AIRPORT
JCE;CONVENTION CENTER H/P;2462;-17.916668;142.05;AIRPORT
DWN;DOWNTOWN AIRPARK;2485;35.449165;-97.53306;AIRPORT
TAF;TAFARAOUI;2508;35.716667;-0.716667;AIRPORT
DWS;WALT DISNEY WORLD;2517;28.400278;-82.43833;AIRPORT
OSI;OSIJEK;2526;45.44611;18.810278;AIRPORT
YOW;OTTAWA MACDONALD-CARTIER INTERNATIONAL;2537;45.3225;-75.66917;AIRPORT
PDG;MINANGKABAU INTERNATIONAL AIRPORT;2555;-0.786944;100.280556;AIRPORT
PRA;PARANA;2593;-31.783333;-60.483334;AIRPORT
LBG;LE BOURGET;2598;48.966667;2.45;AIRPORT
PSO;CANO;2607;1.466667;-77.25;AIRPORT
PET;FEDERAL;2626;-31.716667;-52.316666;AIRPORT
PEW;PESHAWAR;2643;34.033333;71.61667;AIRPORT
PDS;PIEDRAS NEGRAS;2660;28.7;-100.55;AIRPORT
TGD;GOLUBOVCI;2698;42.359444;19.251944;AIRPORT
PTJ;PORTLAND;2721;-38.38333;141.63333;AIRPORT
POI;POTOSI;2733;-19.533333;-65.75;AIRPORT
ZRV;PROVIDENCE RAIL;2750;4.616667;-54.4;AIRPORT
PVR;LICENCIADO GUSTAVO D?AZ ORDAZ INTERNATIONAL;2762;20.68;-105.254166;AIRPORT
XLJ;QUEBEC STN. RAIL SVCE.;2799;46.8;-71.25;AIRPORT
RPR;RAIPUR;2825;21.183332;81.73333;AIRPORT
RAS;RASHT;2842;37.333332;49.6;AIRPORT
REW;REWA;2865;24.533333;81.3;AIRPORT
ZRD;RICHMOND VA RAIL;2870;48.166668;-65.833336;AIRPORT
RVD;RIO VERDE;2882;-17.833332;-50.955276;AIRPORT
ZTE;ROCHESTER NY RAIL;2893;49.916668;-0.966667;AIRPORT
RTM;ROTTERDAM ZESTIENHOVEN;2905;51.956944;4.437222;AIRPORT
SGU;MUNICIPAL;2938;37.083332;-113.6;AIRPORT
SKD;SAMARKAND;2974;39.700558;66.98389;AIRPORT
NCR;SAN CARLOS;2983;11.766667;-86.1;AIRPORT
SFH;SAN FELIPE;2987;31.166668;-114.833336;AIRPORT
SJA;SAN JUAN;3003;-15.35;-75.15;AIRPORT
SYL;ROBERTS AAF;3017;80.0;-75.86667;AIRPORT
SAH;EL RAHABA AIRPORT;3032;15.476389;44.219723;AIRPORT
DNT;DOWNTOWN HELIPORT;3044;1.083333;-77.55;AIRPORT
SZC;GUANACASTE;3052;10.25;-85.61667;AIRPORT
SMX;PUBLIC;3058;34.9;-120.45;AIRPORT
SDR;SANTANDER;3067;43.433334;-3.816667;AIRPORT
SYX;FENGHUANG INTERNATIONAL;3080;18.302778;109.412224;AIRPORT
BHW;BHAGATANWALA APT;3104;32.08361;72.67111;AIRPORT
GMP;GIMPO INTERNATIONAL;3136;37.558334;126.79056;AIRPORT
SZX;SHENZHEN;3177;22.55;113.916664;AIRPORT
SGE;SIEGERLAND AIRPORT;3203;50.70778;8.083056;AIRPORT
SKI;SKIKDA;3226;36.869446;6.95;AIRPORT
GEG;SPOKANE INTERNATIONAL;3260;47.61972;-117.53389;AIRPORT
SXR;SRINAGAR;3263;33.983334;74.78333;AIRPORT
VST;VASTERAS/HASSLO;3274;59.589443;16.633612;AIRPORT
SKZ;SUKKUR;3291;27.733334;68.78333;AIRPORT
SUG;SURIGAO;3311;9.766667;125.48333;AIRPORT
LBH;PALM BEACH SPB;3321;33.966667;151.25;AIRPORT
TBO;TABORA;3332;-5.083333;32.833332;AIRPORT
RMQ;CHINGCHUANKANG;3346;23.488056;121.12;AIRPORT
TAK;TAKAMATSU;3356;34.75;133.51666;AIRPORT
TPA;TAMPA INTERNATIONAL;3377;27.975555;-82.53306;AIRPORT
TCN;TEHUACAN;3424;18.45;-97.38333;AIRPORT
TJV;THANJAVUR;3452;10.7225;79.10167;AIRPORT
TLM;ZENATA;3487;34.878334;-1.315;AIRPORT
TOM;TOMBOUCTOU;3504;16.766666;-3.016667;AIRPORT
YYZ;LESTER B. PEARSON INTERNATIONAL;3518;43.677223;-79.630554;AIRPORT
TRD;V?RNES;3546;63.45778;10.936111;AIRPORT
TUG;TUGUEGARAO;3556;17.616667;121.75;AIRPORT
TKU;TURKU;3569;60.514168;22.262777;AIRPORT
UDR;DABOK;3580;24.616667;73.88333;AIRPORT
UME;UMEA;3601;63.791943;20.282778;AIRPORT
VLV;CARVAJAL;3631;9.35;-70.61667;AIRPORT
XEA;VANCOUVER RAIL STN.;3643;49.25;-1.133333;AIRPORT
YWH;VICTORIA INNER HARBOR;3669;48.42278;-123.3875;AIRPORT
KNA;VINA DEL MAR;3684;-33.008057;-71.51972;AIRPORT
VLK;VOLGODONSK;3700;47.683334;42.083332;AIRPORT
ZRZ;NEW CARROLTON RR;3726;49.0;-72.5;AIRPORT
KIP;KICKAPOO;3744;33.9;-98.5;AIRPORT
WOL;WOLLONGONG;3757;-34.5625;150.78806;AIRPORT
XIC;XICHANG;3784;27.966667;102.21667;AIRPORT
YNT;YANTAI;3818;37.40167;121.371666;AIRPORT
UYN;YULIN;3850;38.333332;109.48333;AIRPORT
ONQ;ZONGULDAK;3907;41.25;31.833332;AIRPORT
EIH;EINASLEIGH;;-18.5;144.1;AIRPORT
ETD;ETADUNNA;;-28.716667;138.63333;AIRPORT
FLY;FINLEY;;-35.65;145.58333;AIRPORT
FVR;FORREST RIVER AIRPORT;;-15.3;128.06667;AIRPORT
GBV;GIBB RIVER;;-16.333332;126.36667;AIRPORT
GDD;GORDON DOWNS;;-18.833332;128.53334;AIRPORT
GGD;GREGORY DOWNS;;-18.7;139.25;AIRPORT
HXX;HAY;;-34.516666;144.83333;AIRPORT
HMG;HERMANNSBURG;;-23.966667;132.66667;AIRPORT
HID;HORN ISLAND;;-10.536667;142.29;AIRPORT
INJ;INJUNE;;-25.85;148.55;AIRPORT
JAB;JABIRU;;-10.216667;132.56667;AIRPORT
FAH;FARAH;;32.36667;62.166668;AIRPORT
KUR;KURAN-O-MUNJAN;;38.4;71.11667;AIRPORT
TII;TIRINKOT;;32.628613;65.8775;AIRPORT
BMW;BORDJ BADJI MOKHTAR;;21.133333;1.066667;AIRPORT
INZ;IN SALAH;;27.25;2.516667;AIRPORT
HME;OUED IRARA APT;;31.666668;6.15;AIRPORT
CAB;CABINDA;;-5.55;12.183333;AIRPORT
DUE;DUNDO;;-7.4;20.816668;AIRPORT
LZM;LUZAMBA;;-4.966667;23.45;AIRPORT
UGO;UIGE;;-7.583333;14.983333;AIRPORT
TUC;BENJ MATIENZO;;-26.816668;-65.21667;AIRPORT
FTE;EL CALAFATE;;-50.280277;-72.053055;AIRPORT
OYA;GOYA;;-29.1;-59.25;AIRPORT
LLS;LAS LOMITAS;;-24.7;-60.6;AIRPORT
MJR;MIRAMAR;;-38.216667;-57.86667;AIRPORT
PUD;PUERTO DESEADO;;-47.716667;-65.916664;AIRPORT
ULA;SAN JULIAN;;-49.3;-67.75;AIRPORT
VLG;VILLA GESELL;;-38.016666;-57.583332;AIRPORT
ABG;ABINGDON;;-17.666668;143.2;AIRPORT
AWN;ALTON DOWNS;;-26.483334;139.31667;AIRPORT
AXC;ARAMAC;;-23.083332;145.25;AIRPORT
AUU;AURUKUN MISSION;;-13.353889;141.72084;AIRPORT
ABM;BAMAGA INJINOO;;-10.950833;142.45944;AIRPORT
BXF;BELBURN;;64.23333;12.5;AIRPORT
BVI;BIRDSVILLE;;-25.8975;139.3475;AIRPORT
BQL;BOULIA;;-22.966667;139.96666;AIRPORT
BTD;BRUNETTE DOWNS;;-18.633333;135.93333;AIRPORT
CBY;CANOBIE;;-19.633333;140.91667;AIRPORT
CTL;CHARLEVILLE;;-26.416668;146.26666;AIRPORT
CFH;CLIFTON HILLS;;-26.516666;139.45;AIRPORT
CIE;COLLIE;;-33.35;116.15;AIRPORT
CLH;COOLAH;;-31.833332;149.7;AIRPORT
CMD;COOTAMUNDRA;;-34.63333;148.05;AIRPORT
CKI;CROKER ISLAND;;-11.083333;132.5;AIRPORT
DYW;DALY WATERS;;-16.266666;133.36667;AIRPORT
